NP,CLAVE,NOMBRE
339,6052300003,"ESPECIALIDAD EN CARTOGRAFÍA AUTOMATIZADA, TELEDETECCIÓN Y SISTEMAS DE INFORMACIÓN GEOGRÁFICA"
340,6052300004,ESPECIALIDAD EN GEOTECNIA
341,6053200002,ESPECIALIDAD EN ESTADÍSTICA
342,6053200003,ESPECIALIDAD EN ESTADÍSTICA APLICADA
343,6053200004,ESPECIALIDAD EN MÉTODOS ESTADÍSTICOS
344,6011400008,ESPECIALIDAD EN COMPUTACIÓN Y EDUCACIÓN
345,6062200004,ESPECIALIDAD EN INFORMÁTICA ADMINISTRATIVA
346,6061300002,ESPECIALIDAD EN INGENIERÍA DE SOFTWARE
347,6062200005,ESPECIALIDAD EN SEGURIDAD INFORMÁTICA
348,6061300003,ESPECIALIDAD EN SEGURIDAD INFORMÁTICA Y TECNOLOGÍA DE LA INFORMACIÓN
349,6061300004,ESPECIALIDAD EN SISTEMAS COMPUTACIONALES
350,6061300005,ESPECIALIDAD EN SISTEMAS DE INFORMACIÓN
351,6071500001,ESPECIALIDAD EN CONTROL DE CALIDAD
352,6071500003,ESPECIALIDAD EN CALIDAD Y PRODUCTIVIDAD
353,6071100002,ESPECIALIDAD EN INGENIERÍA MECÁNICA
354,6071300001,ESPECIALIDAD EN INGENIERÍA MECATRÓNICA
355,6071300002,ESPECIALIDAD EN MECÁNICA ELECTRÓNICA
356,6071300003,ESPECIALIDAD EN MECATRÓNICA
357,6071100003,ESPECIALIDAD EN TECNOLOGÍA DE LA SOLDADURA INDUSTRIAL
358,6071200001,ESPECIALIDAD EN INGENIERÍA TÉRMICA
359,6071200002,ESPECIALIDAD EN INSTALACIONES ELÉCTRICAS
360,6071200003,ESPECIALIDAD EN PROTECCIÓN DE SISTEMAS ELÉCTRICOS DE POTENCIA
361,6071200004,ESPECIALIDAD EN TERMOFLUIDOS
362,6071300004,ESPECIALIDAD EN AUTOMATIZACIÓN INDUSTRIAL
363,6071300005,ESPECIALIDAD EN AUTOMATIZACIÓN Y CONTROL
364,6071300006,ESPECIALIDAD EN DISEÑO DE CIRCUITOS INTEGRADOS
365,6062300001,ESPECIALIDAD EN EL USO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN
366,6062100003,ESPECIALIDAD EN ELECTRÓNICA Y REDES DE COMUNICACIÓN
367,6062200008,ESPECIALIDAD EN GESTIÓN INFORMÁTICA
368,6071300007,ESPECIALIDAD EN MICROSCOPÍA ELECTRÓNICA APLICADA A LAS CIENCIAS BIOLÓGICAS
369,6062100004,ESPECIALIDAD EN REDES DE COMPUTADORAS
370,6061300016,ESPECIALIDAD EN REDES DE CÓMPUTO Y SISTEMAS DISTRIBUIDOS
371,6062100005,ESPECIALIDAD EN REDES Y CONECTIVIDAD
372,6071300008,ESPECIALIDAD EN ROBÓTICA
373,6071300009,ESPECIALIDAD EN ROBÓTICA Y AUTOMATIZACIÓN
374,6061300014,ESPECIALIDAD EN SEGURIDAD DE CÓMPUTO
375,6071300010,ESPECIALIDAD EN SISTEMAS INMERSOS
376,6062200012,ESPECIALIDAD EN TECNOLOGÍAS DE INFORMACIÓN
377,6062200013,ESPECIALIDAD EN TECNOLOGÍAS DE INFORMACIÓN APLICADAS A LOS NEGOCIOS
378,6062200014,ESPECIALIDAD EN TECNOLOGÍAS DE LA INFORMACIÓN
379,6062100006,ESPECIALIDAD EN TECNOLOGÍAS DIGITALES DE LA COMUNICACIÓN
380,6062100007,ESPECIALIDAD EN TELECOMUNICACIONES
381,6062100009,ESPECIALIDAD EN TELECOMUNICACIONES Y CONTROL
382,6051200002,ESPECIALIDAD EN BIOTECNOLOGÍA
383,6051200003,ESPECIALIDAD EN BIOTECNOLOGÍA AMBIENTAL
384,6071700001,ESPECIALIDAD EN DIRECCIÓN INDUSTRIAL
385,6061300020,ESPECIALIDAD EN INGENIERÍA DE SISTEMAS
386,6072000002,ESPECIALIDAD EN MANUFACTURA ESBELTA
387,6072000003,ESPECIALIDAD EN MANUFACTURA Y LOGÍSTICA
388,6071700002,ESPECIALIDAD EN OPTIMIZACIÓN DE SISTEMAS PRODUCTIVOS
389,6042100076,ESPECIALIDAD EN PLANEACIÓN Y GESTIÓN ESTRATÉGICA
390,6071700003,ESPECIALIDAD EN SISTEMAS DE CALIDAD
391,6072000004,ESPECIALIDAD EN SISTEMAS DE MANUFACTURA
392,6072000005,ESPECIALIDAD EN SISTEMAS DE MANUFACTURA AVANZADA
393,6071700004,ESPECIALIDAD EN SISTEMAS PARA EL ASEGURAMIENTO DE LA CALIDAD
394,6072100002,ESPECIALIDAD EN TECNOLOGÍA E INOCUIDAD DE LOS ALIMENTOS
395,6072100003,ESPECIALIDAD EN VITICULTURA Y ENOLOGÍA
396,6073100003,ESPECIALIDAD EN ARQUITECTURA DEL PAISAJE
397,6073100004,ESPECIALIDAD EN CUBIERTAS LIGERAS
398,6073100005,ESPECIALIDAD EN DISEÑO ARQUITECTÓNICO
399,6073100006,ESPECIALIDAD EN DISEÑO DE ESTRUCTURAS DE CONCRETO
400,6073100007,ESPECIALIDAD EN DISEÑO URBANO
401,6073100008,ESPECIALIDAD EN RESIDENCIA EN OBRAS DE RESTAURACIÓN DE MONUMENTOS
402,6073100009,ESPECIALIDAD EN URBANISMO Y DISEÑO DE VIVIENDA URBANA
403,6073100010,ESPECIALIDAD EN URBANISMO Y VIVIENDA
404,6073100011,ESPECIALIDAD EN VIVIENDA
405,6073200002,ESPECIALIDAD EN CONSTRUCCIÓN
406,6073200003,ESPECIALIDAD EN COSTOS DE LA CONSTRUCCIÓN
407,6073200004,ESPECIALIDAD EN ECONOMÍA DE LA CONSTRUCCIÓN
408,6073200005,ESPECIALIDAD EN PUENTES
409,6041100047,ESPECIALIDAD EN VALUACIÓN CON ORIENTACIÓN EN NEGOCIOS EN MARCHA
410,6081100001,ESPECIALIDAD EN NUTRICIÓN VEGETAL
411,6081100002,ESPECIALIDAD EN PRODUCCIÓN ANIMAL
412,6081100003,ESPECIALIDAD EN PRODUCCIÓN DE OVINOS Y CAPRINOS
413,6081100004,ESPECIALIDAD EN PRODUCCIÓN OVINA
414,6081100005,ESPECIALIDAD EN PRODUCCIÓN PORCINA
415,6081100006,ESPECIALIDAD EN REPRODUCCIÓN BOVINA
416,6082100002,ESPECIALIDAD EN SANIDAD ANIMAL
417,6081200001,ESPECIALIDAD EN FLORICULTURA
418,6081200002,ESPECIALIDAD EN INGENIERÍA DE INVERNADEROS
419,6082100003,ESPECIALIDAD EN CIENCIAS DE LA PRODUCCIÓN Y DE LA SALUD ANIMAL
420,6082100004,ESPECIALIDAD EN DIAGNÓSTICO VETERINARIO
421,6082100005,ESPECIALIDAD EN MEDICINA Y CIRUGÍA EN PERROS Y GATOS
422,6082100006,ESPECIALIDAD EN MEDICINA Y CIRUGÍA VETERINARIA
423,6094300003,ESPECIALIDAD EN PODIATRÍA
424,6091319001,ESPECIALIDAD EN ALERGIA E INMUNOLOGÍA CLÍNICA
425,6091319002,ESPECIALIDAD EN ALERGIA E INMUNOLOGÍA PEDIÁTRICA
426,6091319003,ESPECIALIDAD EN ALERGIAS E INMUNOLOGÍA CLÍNICA
427,6091301001,ESPECIALIDAD EN ANESTESIA CARDIOVASCULAR
428,6091301002,ESPECIALIDAD EN ANESTESIA CARDIOVASCULAR PEDIÁTRICA
429,6091301003,ESPECIALIDAD EN ANESTESIA PEDIÁTRICA
430,6091301004,ESPECIALIDAD EN ANESTESIOLOGÍA
431,6091301005,ESPECIALIDAD EN ANESTESIOLOGÍA PEDIÁTRICA
432,6091301006,ESPECIALIDAD Y RESIDENCIA EN ANESTESIOLOGÍA
433,6091302001,ESPECIALIDAD EN ANGIOLOGÍA Y CIRUGÍA VASCULAR
434,6091303001,ESPECIALIDAD EN FONIATRÍA PEDIÁTRICA
435,6091304001,ESPECIALIDAD EN CARDIOLOGÍA
436,6091304002,ESPECIALIDAD EN CARDIOLOGÍA CLÍNICA
437,6091304003,ESPECIALIDAD EN CARDIOLOGÍA GERIÁTRICA
438,6091304004,ESPECIALIDAD EN CARDIOLOGÍA HEMODINÁMICA
439,6091304005,ESPECIALIDAD EN CARDIOLOGÍA INTERVENCIONISTA PEDIÁTRICA
440,6091304006,ESPECIALIDAD EN CARDIOLOGÍA NUCLEAR
441,6091304007,ESPECIALIDAD EN CARDIOLOGÍA PEDIÁTRICA
442,6091304008,ESPECIALIDAD EN ECOCARDIOGRAFÍA
443,6091304009,ESPECIALIDAD EN ECOCARDIOGRAFÍA PEDIÁTRICA
444,6091322001,ESPECIALIDAD EN REHABILITACIÓN CARDIACA
445,6091304010,ESPECIALIDAD Y RESIDENCIA EN CARDIOLOGÍA
446,6091305001,ESPECIALIDAD EN CIRUGÍA
447,6091305002,ESPECIALIDAD EN CIRUGÍA GENERAL
448,6091305003,ESPECIALIDAD Y RESIDENCIA EN CIRUGÍA GENERAL
449,6091306001,ESPECIALIDAD EN CIRUGÍA CARDIOTORÁCICA
450,6091306002,ESPECIALIDAD EN CIRUGÍA CARDIOTORÁCICA PEDIÁTRICA
451,6091337001,ESPECIALIDAD EN CIRUGÍA DE COLUMNA
452,6091305006,ESPECIALIDAD EN CIRUGÍA LAPAROSCOPIA
453,6091336001,ESPECIALIDAD EN CIRUGÍA ONCOLÓGICA
454,6091308001,ESPECIALIDAD EN CIRUGÍA PEDIÁTRICA
455,6091309002,ESPECIALIDAD EN CIRUGÍA PLÁSTICA Y RECONSTRUCTIVA
456,6091307001,ESPECIALIDAD EN NEUROCIRUGÍA
457,6091307002,ESPECIALIDAD EN NEUROCIRUGÍA PEDIÁTRICA
458,6091308002,ESPECIALIDAD Y RESIDENCIA EN CIRUGÍA PEDIÁTRICA
459,6091309003,ESPECIALIDAD Y RESIDENCIA EN CIRUGÍA PLÁSTICA Y RECONSTRUCTIVA
460,6091302002,ESPECIALIDAD Y RESIDENCIA EN CIRUGÍA VASCULAR
461,6091310001,ESPECIALIDAD EN DERMATOLOGÍA
462,6091310002,ESPECIALIDAD EN DERMATOLOGÍA PEDIÁTRICA
463,6091310003,ESPECIALIDAD EN RECURSOS AUXILIARES PARA EL DIAGNÓSTICO Y TRATAMIENTO EN DERMATOLOGÍA PEDIÁTRICA
464,6091310004,ESPECIALIDAD Y RESIDENCIA EN DERMATOLOGÍA
465,6091311001,ESPECIALIDAD EN ENDOCRINOLOGÍA
466,6091311002,ESPECIALIDAD EN ENDOCRINOLOGÍA CLÍNICA
467,6091311003,ESPECIALIDAD EN ENDOCRINOLOGÍA PEDIÁTRICA
468,6091342004,ESPECIALIDAD Y RESIDENCIA EN ENDOSCOPIA
469,6091342002,ESPECIALIDAD EN ENDOSCOPIA GINECOLÓGICA
470,6091313004,ESPECIALIDAD EN GASTROENTEROLOGÍA
471,6091313005,ESPECIALIDAD EN GASTROENTEROLOGÍA PEDIÁTRICA
472,6091313006,ESPECIALIDAD EN GASTROENTEROLOGÍA Y ENDOSCOPIA DIGESTIVA
473,6091313007,ESPECIALIDAD Y RESIDENCIA EN GASTROENTEROLOGÍA
474,6091314001,ESPECIALIDAD EN GENÉTICA MÉDICA
475,6091315001,ESPECIALIDAD EN GERIATRÍA
476,6091315002,ESPECIALIDAD EN GERIATRÍA CLÍNICA
477,6091315003,ESPECIALIDAD EN GERIATRÍA Y GERONTOLOGÍA
478,6091316001,ESPECIALIDAD EN GINECO-OBSTETRICIA
479,6091316002,ESPECIALIDAD EN GINECOLOGÍA Y OBSTETRICIA
480,6091316003,ESPECIALIDAD EN MEDICINA CRITICA EN OBSTETRICIA
481,6091316004,ESPECIALIDAD EN MEDICINA MATERNO-FETAL
482,6091316005,ESPECIALIDAD EN PERINATOLOGÍA
483,6091316006,ESPECIALIDAD Y RESIDENCIA EN GINECO OBSTETRICIA
484,6091317001,ESPECIALIDAD EN HEMATOLOGÍA
485,6091317002,ESPECIALIDAD EN HEMATOLOGÍA CLÍNICA
486,6091317003,ESPECIALIDAD EN HEMATOLOGÍA PEDIÁTRICA
487,6091317004,ESPECIALIDAD EN HEMATOPATOLOGÍA
488,6091317005,ESPECIALIDAD EN INMUHEMATOLOGÍA DIAGNOSTICA
489,6091317006,ESPECIALIDAD EN LABORATORIO DE HEMATOLOGÍA
490,6094300001,ESPECIALIDAD EN ACUPUNTURA HUMANA
491,6094300002,ESPECIALIDAD EN ACUPUNTURA Y FITOTERAPIA
492,6091200001,ESPECIALIDAD EN HOMEOPATÍA
493,6091200002,ESPECIALIDAD EN MEDICINA HOMEOPÁTICA
494,6091200003,ESPECIALIDAD EN TERAPÉUTICA HOMEOPÁTICA
495,6091335006,ESPECIALIDAD EN FUNCIÓN VISUAL
496,6091318001,ESPECIALIDAD EN INFECTOLOGÍA
497,6091318002,ESPECIALIDAD EN INFECTOLOGÍA PEDIÁTRICA
498,6091318003,ESPECIALIDAD EN RESIDENCIA EN INFECTOLOGÍA
499,6091321001,ESPECIALIDAD EN MEDICINA CRITICA
500,6091321002,ESPECIALIDAD EN MEDICINA CRITICA PEDIÁTRICA
501,6091323001,ESPECIALIDAD EN MEDICINA DE URGENCIAS
502,6091321003,ESPECIALIDAD EN MEDICINA DEL ENFERMO EN ESTADO CRÍTICO
503,6091321004,ESPECIALIDAD EN MEDICINA DEL ENFERMO PEDIÁTRICO EN ESTADO CRÍTICO
504,6091321005,ESPECIALIDAD EN MEDICINA DEL PACIENTE EN ESTADO CRÍTICO
505,6091100001,ESPECIALIDAD EN MEDICINA INTEGRADA
506,6091327002,ESPECIALIDAD EN MEDICINA INTERNA
507,6091323002,ESPECIALIDAD EN URGENCIAS MÉDICAS
508,6091323003,ESPECIALIDAD EN URGENCIAS MÉDICO QUIRÚRGICAS
509,6091323004,ESPECIALIDAD EN URGENCIAS PEDIÁTRICAS
510,6091321006,ESPECIALIDAD Y RESIDENCIA EN MEDICINA DEL ENFERMO CRÍTICO
511,6091327001,ESPECIALIDAD Y RESIDENCIA EN MEDICINA INTERNA
512,6091304015,ESPECIALIDAD EN FISIOLOGÍA CARDIOPULMONAR
513,6091324001,ESPECIALIDAD EN MEDICINA DE LA ACTIVIDAD FÍSICA Y EL DEPORTE
514,6091324002,ESPECIALIDAD EN MEDICINA DEL DEPORTE
515,6091320001,ESPECIALIDAD EN MEDICINA AEROESPACIAL
516,6091325001,ESPECIALIDAD EN MEDICINA DEL TRABAJO
517,6091326001,ESPECIALIDAD EN MEDICINA FAMILIAR
518,6091326002,ESPECIALIDAD EN MEDICINA FAMILIAR COMUNITARIA
519,6091328001,ESPECIALIDAD EN MEDICINA FORENSE
520,6091328002,ESPECIALIDAD EN MEDICINA LEGAL
521,6091332001,ESPECIALIDAD EN NEUMOLOGÍA
522,6091332002,ESPECIALIDAD EN NEUMOLOGÍA PEDIÁTRICA
523,6091332003,ESPECIALIDAD EN NEUMOLOGÍA Y MEDICINA CRITICA
524,6091334001,ESPECIALIDAD EN NEUROLOGÍA
525,6091334002,ESPECIALIDAD EN NEUROLOGÍA PEDIÁTRICA
526,6091335001,ESPECIALIDAD EN OFTALMOLOGÍA
527,6091335002,ESPECIALIDAD EN OFTALMOLOGÍA PEDIÁTRICA
528,6091335003,ESPECIALIDAD EN RETINA MÉDICA Y QUIRÚRGICA
529,6091335004,ESPECIALIDAD MÉDICA EN OFTALMOLOGÍA
530,6091335005,ESPECIALIDAD Y RESIDENCIA EN OFTALMOLOGÍA
531,6091336005,ESPECIALIDAD EN ONCOLOGÍA MÉDICA
532,6091336006,ESPECIALIDAD EN ONCOLOGÍA MÉDICA Y RADIOTERAPIA
533,6091336007,ESPECIALIDAD EN ONCOLOGÍA PEDIÁTRICA
534,6091336008,ESPECIALIDAD EN ONCOLOGÍA QUIRÚRGICA
535,6091337002,ESPECIALIDAD EN ORTOPEDIA
536,6091337003,ESPECIALIDAD EN ORTOPEDIA PEDIÁTRICA
537,6091337004,ESPECIALIDAD EN ORTOPEDIA Y TRAUMATOLOGÍA
538,6091337005,ESPECIALIDAD EN TRAUMATOLOGÍA Y ORTOPEDIA
539,6091337006,ESPECIALIDAD Y RESIDENCIA EN ORTOPEDIA
540,6091338001,ESPECIALIDAD EN OTORRINOLARINGOLOGÍA
541,6091338002,ESPECIALIDAD EN OTORRINOLARINGOLOGÍA PEDIÁTRICA
542,6091338003,ESPECIALIDAD EN OTORRINOLARINGOLOGÍA Y CIRUGÍA DE CABEZA Y CUELLO
543,6091338004,ESPECIALIDAD Y RESIDENCIA EN OTORRINOLARINGOLOGÍA
544,6091340003,ESPECIALIDAD EN CALIDAD INTEGRAL EN LA ATENCIÓN PEDIÁTRICA
545,6091340004,ESPECIALIDAD EN NEONATOLOGÍA
546,6091322002,ESPECIALIDAD EN REHABILITACIÓN PEDIÁTRICA
547,6091340005,ESPECIALIDAD Y RESIDENCIA EN PEDIATRÍA
548,6091316009,SUBESPECIALIDAD EN NEONATOLOGÍA
549,6091329001,ESPECIALIDAD EN ANATOMÍA PATOLÓGICA
550,6091339001,ESPECIALIDAD EN PATOLOGÍA CLÍNICA
551,6091339002,ESPECIALIDAD EN PATOLOGÍA PEDIÁTRICA
552,6091329002,ESPECIALIDAD Y RESIDENCIA EN ANATOMÍA PATOLÓGICA
553,6091339003,ESPECIALIDAD Y RESIDENCIA EN PATOLOGÍA CLÍNICA
554,6091312001,ESPECIALIDAD EN COLOPROCTOLOGÍA
555,6091341001,ESPECIALIDAD EN PSIQUIATRÍA
556,6091341002,ESPECIALIDAD EN PSIQUIATRÍA INFANTIL Y DE LA ADOLESCENCIA
557,6091341003,ESPECIALIDAD EN PSIQUIATRÍA MÉDICA
558,6091341004,ESPECIALIDAD Y RESIDENCIA EN PSIQUIATRÍA
559,6091342005,ESPECIALIDAD EN IMAGENOLOGÍA Y RADIODIAGNÓSTICO
560,6091330001,ESPECIALIDAD EN MEDICINA NUCLEAR
561,6091336013,ESPECIALIDAD EN RADIO-ONCOLOGÍA
562,6091336014,ESPECIALIDAD EN RADIO-ONCOLOGÍA PEDIÁTRICA
563,6091342006,ESPECIALIDAD EN RADIODIAGNÓSTICO
564,6091342007,ESPECIALIDAD EN RADIOLOGÍA
565,6091342010,ESPECIALIDAD EN RADIOLOGÍA (RADIODIAGNÓSTICO)
566,6091342013,ESPECIALIDAD EN RADIOLOGÍA E IMAGEN
567,6091342014,ESPECIALIDAD EN RADIOLOGÍA E IMAGINOLOGÍA
568,6091342008,ESPECIALIDAD EN RADIOLOGÍA PEDIÁTRICA
569,6091342015,ESPECIALIDAD Y RESIDENCIA EN RADIOLOGÍA E IMAGEN
570,6091343001,ESPECIALIDAD EN REUMATOLOGÍA
571,6091343002,ESPECIALIDAD EN REUMATOLOGÍA E INMUNOLOGÍA CLÍNICA
572,6091343003,ESPECIALIDAD EN REUMATOLOGÍA PEDIÁTRICA
573,6091344001,ESPECIALIDAD EN UROLOGÍA
574,6091344002,ESPECIALIDAD EN UROLOGÍA GINECOLÓGICA
575,6091344003,ESPECIALIDAD EN UROLOGÍA PEDIÁTRICA TERAPÉUTICA
576,6091344004,ESPECIALIDAD Y RESIDENCIA EN UROLOGÍA
577,6092100001,ESPECIALIDAD EN ENFERMERÍA
578,6092203001,"ESPECIALIDAD EN ENFERMERÍA CON ÉNFASIS EN ENFERMERÍA EN URGENCIAS Y EMERGENCIAS, ENFERMERÍA GERONTOLÓGICA Y GERIATRÍA"
579,6092208002,ESPECIALIDAD EN ENFERMERÍA DE LA CULTURA FÍSICA
580,6092202001,ESPECIALIDAD EN ENFERMERÍA DEL ADULTO EN ESTADO CRÍTICO
581,6092203002,ESPECIALIDAD EN ENFERMERÍA DEL ANCIANO
582,6092201001,ESPECIALIDAD EN ENFERMERÍA EN CARDIOVASCULAR
583,6092202002,ESPECIALIDAD EN ENFERMERÍA EN CUIDADOS INTENSIVOS
584,6092202003,ESPECIALIDAD EN ENFERMERÍA EN MEDICINA INTERNA Y TERAPIA INTENSIVA
585,6092204001,ESPECIALIDAD EN ENFERMERÍA EN SALUD FAMILIAR
586,6092208003,ESPECIALIDAD EN ENFERMERÍA EN SALUD MENTAL
587,6092204002,ESPECIALIDAD EN ENFERMERÍA EN SALUD PÚBLICA
588,6092204003,"ESPECIALIDAD EN ENFERMERÍA EN SALUD PÚBLICA, OBSTETRICIA Y NEONATAL Y PEDIATRÍA"
589,6092203003,ESPECIALIDAD EN ENFERMERÍA GERIÁTRICA
590,6092206001,ESPECIALIDAD EN ENFERMERÍA INFANTIL
591,6092207002,ESPECIALIDAD EN ENFERMERÍA MÉDICO QUIRÚRGICA
592,6092205001,ESPECIALIDAD EN ENFERMERÍA ONCOLÓGICA
593,6092206002,ESPECIALIDAD EN ENFERMERÍA PEDIÁTRICA
594,6092206003,ESPECIALIDAD EN ENFERMERÍA PERINATAL
595,6092207003,ESPECIALIDAD EN ENFERMERÍA QUIRÚRGICA
596,6093206001,ESPECIALIDAD DENTAL EN ODONTOLOGÍA RECONSTRUCTIVA
597,6093201001,ESPECIALIDAD EN CIRUGÍA BUCAL
598,6093201002,ESPECIALIDAD EN CIRUGÍA MAXILOFACIAL
599,6093201003,ESPECIALIDAD EN CIRUGÍA ORAL Y MAXILOFACIAL
600,6093202001,ESPECIALIDAD EN ENDODONCIA
601,6093205001,ESPECIALIDAD EN ENDOPERIODONCIA
602,6093205002,ESPECIALIDAD EN ENDOPERIODONTOLOGÍA
603,6093203001,ESPECIALIDAD EN ESTOMATOLOGÍA DEL NIÑO Y DEL ADOLESCENTE
604,6093100001,ESPECIALIDAD EN ESTOMATOLOGÍA EN ATENCIÓN PRIMARIA
605,6093203002,ESPECIALIDAD EN ESTOMATOLOGÍA PEDIÁTRICA
606,6093203003,ESPECIALIDAD EN ODONTOLOGÍA INFANTIL
607,6093207001,ESPECIALIDAD EN ODONTOLOGÍA LEGAL Y FORENSE
608,6093203004,ESPECIALIDAD EN ODONTOLOGÍA PEDIÁTRICA
609,6093206002,ESPECIALIDAD EN ODONTOLOGÍA RESTAURADORA
610,6093203005,ESPECIALIDAD EN ODONTOPEDIATRÍA
611,6093203006,ESPECIALIDAD EN ORTO-ODONTOPEDIATRÍA
612,6093204001,ESPECIALIDAD EN ORTODONCIA
613,6093204002,ESPECIALIDAD EN ORTODONCIA Y ORTOPEDIA DENTOFACIAL
614,6093204003,ESPECIALIDAD EN ORTODONCIA Y ORTOPEDIA DENTOMAXILOFACIAL
615,6093204004,ESPECIALIDAD EN ORTODONCIA Y ORTOPEDIA MAXILAR
616,6093204005,ESPECIALIDAD EN ORTODONCIA Y ORTOPEDIA MAXILOFACIAL
617,6093205003,ESPECIALIDAD EN PARODONCIA
618,6093207002,ESPECIALIDAD EN PATOLOGÍA Y MEDICINA BUCAL
619,6093205004,ESPECIALIDAD EN PERIODONCIA
620,6093206003,ESPECIALIDAD EN PROSTODONCIA
621,6093206004,ESPECIALIDAD EN PROSTODONCIA E IMPLANTOLOGÍA
622,6093206005,ESPECIALIDAD EN PRÓTESIS BUCAL
623,6093206006,ESPECIALIDAD EN PRÓTESIS BUCAL FIJA Y REMOVIBLE
624,6093206007,ESPECIALIDAD EN PRÓTESIS PARCIAL FIJA REMOVIBLE Y OCLUSIÓN
625,6093206008,ESPECIALIDAD EN REHABILITACIÓN BUCAL
626,6093206009,ESPECIALIDAD EN REHABILITACIÓN ORAL
627,6093201004,ESPECIALIDAD Y RESIDENCIA EN CIRUGÍA ORAL Y MAXILOFACIAL
628,6093202002,ESPECIALIDAD Y RESIDENCIA EN ENDODONCIA
629,6093203007,ESPECIALIDAD Y RESIDENCIA EN ODONTOPEDIATRÍA
630,6093207003,PROGRAMA ÚNICO DE ESPECIALIDADES EN ODONTOLÓGICAS
631,6011100023,ESPECIALIDAD EN COGNICIÓN Y LENGUAJE
632,6091322003,ESPECIALIDAD EN MEDICINA DE REHABILITACIÓN
633,6091322004,ESPECIALIDAD EN MEDICINA FÍSICA Y REHABILITACIÓN
634,6094200001,ESPECIALIDAD EN NUTRICIÓN CLÍNICA Y GERIÁTRICA
635,6094200002,ESPECIALIDAD EN NUTRIOLOGÍA CLÍNICA
636,6094100001,"ESPECIALIDAD EN TERAPIA DE HERIDAS, ESTOMAS Y QUEMADURAS"
637,6091322005,ESPECIALIDAD Y RESIDENCIA EN MEDICINA DE REHABILITACIÓN
638,6095400001,ESPECIALIDAD EN DESARROLLO FARMACÉUTICO
639,6095400002,ESPECIALIDAD EN PROCESOS FARMACÉUTICOS
640,6095600001,ESPECIALIDAD DE SALUD OCUPACIONAL
641,6091345005,ESPECIALIDAD EN CALIDAD DE LA ATENCIÓN CLÍNICA
642,6095600002,ESPECIALIDAD EN EPIDEMIOLOGÍA
643,6091100003,ESPECIALIDAD EN MEDICINA INTEGRAL
644,6095600003,ESPECIALIDAD EN SALUD EN EL TRABAJO Y SU IMPACTO AMBIENTAL
645,6095600005,ESPECIALIDAD EN SALUD PÚBLICA
646,6091100004,ESPECIALIDAD MÉDICA EN MEDICINA INTEGRADA
647,6101300001,ESPECIALIDAD EN ESTÉTICA Y LONGEVIDAD
648,6103100001,ESPECIALIDAD EN SEGURIDAD E HIGIENE INDUSTRIAL
649,6104200001,ESPECIALIDAD DE COMUNICACIONES NAVALES
650,7011500001,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN
651,7011000001,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN Y COMUNICACIÓN
652,7011100001,MAESTRÍA EN CIENCIAS DEL APRENDIZAJE
653,7011500002,MAESTRÍA EN CIENCIAS EDUCATIVAS
654,7011500003,MAESTRÍA EN EDUCACIÓN
655,7011000002,MAESTRÍA EN EDUCACIÓN AMBIENTAL
656,7011000003,MAESTRÍA EN EDUCACIÓN AMBIENTAL Y DESARROLLO REGIONAL
657,7011000004,MAESTRÍA EN EDUCACIÓN CON CAMPO EN EDUCACIÓN AMBIENTAL
658,7012000001,MAESTRÍA EN EDUCACIÓN CON OPCIÓN EN CULTURA DE LA LEGALIDAD
659,7011000005,MAESTRÍA EN EDUCACIÓN EMPRENDEDORA
660,7011500004,MAESTRÍA EN INVESTIGACIÓN EN CIENCIAS DE LA EDUCACIÓN
661,7011100003,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN: COGNICIÓN Y EDUCACIÓN
662,7011100004,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN DESARROLLO DE HABILIDADES INTELECTUALES
663,7011100005,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN CON FORMACIÓN EN INTEGRACIÓN EDUCATIVA
664,7012702003,MAESTRÍA EN CIENCIAS DE LA EDUCACIÓN ESPECIAL EN EL ÁREA DE NECESIDADES EDUCATIVAS ESPECIALES
665,7012604002,MAESTRÍA EN CIENCIAS EN MATEMÁTICAS Y SU DIDÁCTICA
666,7012000005,MAESTRÍA EN DESARROLLO DE COMPETENCIAS DIDÁCTICAS
667,7012500001,MAESTRÍA EN DOCENCIA SUPERIOR Y PROCESOS INSTITUCIONALES
668,7011100006,MAESTRÍA EN EDUCACIÓN CAMPO DE DESARROLLO CURRICULAR
669,7011100007,MAESTRÍA EN EDUCACIÓN CAMPO INNOVACIÓN PEDAGÓGICA
670,7011100008,MAESTRÍA EN EDUCACIÓN CON ÁREA TERMINAL EN METODOLOGÍA DE LA DOCENCIA
671,7012000007,MAESTRÍA EN EDUCACIÓN CON CAMPO PRÁCTICA EDUCATIVA
672,7011100009,MAESTRÍA EN EDUCACIÓN CON ESPECIALIDAD EN DESARROLLO CURRICULAR E INSTRUCCIÓN
673,7011100010,MAESTRÍA EN EDUCACIÓN CON ORIENTACIÓN EN DIDÁCTICA CONSTRUCTIVISTA
674,7011100011,MAESTRÍA EN EDUCACIÓN CURRICULAR E INNOVACIÓN
